,COV.x.y,cpid,pid.x,COV.x.x,COV.y.y,id.x,pid.y,id.y,indiv,obs_id,date,long,lat
201,466.0630388,"149.613,4",4,872.7608926,311.9679158,149.613,4,149.613,149.613,4,2018-06-30 12:13,-53.97999754,48.35439929
202,836.7888848,"149.613,5",5,1059.326853,1811.351326,149.613,5,149.613,149.613,5,2018-07-01 15:10,-53.98038839,48.35302283
203,174.5291148,"149.613,6",6,1041.903966,368.9563107,149.613,6,149.613,149.613,6,2018-07-02 11:56,-53.98088364,48.35419132
204,423.2033962,"149.613,7",7,903.0109517,2500.705282,149.613,7,149.613,149.613,7,2018-07-03 12:47,-53.9791285,48.35368631
205,278.1981635,"149.613,8",8,735.5220345,572.7201649,149.613,8,149.613,149.613,8,2018-07-04 8:46,-53.98116264,48.35374936
206,53.05236189,"149.613,9",9,123.921169,364.3456611,149.613,9,149.613,149.613,9,2018-07-05 11:03,-53.98288906,48.3511622
207,585.8373418,"149.613,10",10,527.830166,3066.832402,149.613,10,149.613,149.613,10,2018-07-07 16:38,-53.98211664,48.35334546
208,600.2757005,"149.613,11",11,818.0209444,1095.231297,149.613,11,149.613,149.613,11,2018-07-08 18:24,-53.98108787,48.35288078
209,559.505694,"149.613,12",12,659.8666237,1599.368602,149.613,12,149.613,149.613,12,2018-07-09 18:04,-53.98132414,48.35304611
210,101.6235872,"149.613,13",13,190.1066562,1104.574206,149.613,13,149.613,149.613,13,2018-07-10 13:19,-53.98299224,48.35198232
211,349.4136321,"149.613,14",14,324.6585559,1306.839537,149.613,14,149.613,149.613,14,2018-07-11 15:54,-53.9825321,48.35294334
212,384.553636,"149.613,15",15,710.2473943,3106.018965,149.613,15,149.613,149.613,15,2018-07-12 10:12,-53.980516,48.35318265
213,63.07823804,"149.613,16",16,480.3953263,1550.59983,149.613,16,149.613,149.613,16,2018-07-14 16:01,-53.98036092,48.35234446
214,608.6024141,"149.613,17",17,890.3250635,1159.86065,149.613,17,149.613,149.613,17,2018-07-15 9:07,-53.98156949,48.35370556
215,1203.767397,"149.613,18",18,1001.215714,3225.266937,149.613,18,149.613,149.613,18,2018-07-21 15:10,-53.98090956,48.35346519
216,927.5790957,"149.613,19",19,1487.822536,3232.230297,149.613,19,149.613,149.613,19,2018-07-22 11:19,-53.97645483,48.35361215
217,51.73020755,"149.613,20",20,34.13691768,238.9888528,149.613,20,149.613,149.613,20,2018-07-23 13:54,-53.98387218,48.35163282
218,598.5078341,"149.613,21",21,874.7690009,1080.876648,149.613,21,149.613,149.613,21,2018-07-24 17:23,-53.9819138,48.35336558
219,324.0121119,"149.613,22",22,345.5627042,864.183366,149.613,22,149.613,149.613,22,2018-07-26 19:37,-53.98251758,48.35277821
220,1312.489701,"149.613,23",23,1921.283498,2187.247844,149.613,23,149.613,149.613,23,2018-07-28 9:09,-53.97970953,48.35365183
221,2946.912056,"149.613,24",24,2198.679577,6711.81165,149.613,24,149.613,149.613,24,2018-07-29 18:50,-53.97875197,48.35301293
222,1467.374947,"149.613,25",25,1532.082474,1968.676171,149.613,25,149.613,149.613,25,2018-07-30 9:28,-53.98237728,48.35353495
223,486.5778943,"149.613,26",26,501.1182339,1877.836419,149.613,26,149.613,149.613,26,2018-08-01 16:15,-53.98051106,48.35209143
224,1048.892797,"149.613,27",27,1205.786481,2003.391487,149.613,27,149.613,149.613,27,2018-08-02 17:41,-53.97915873,48.35315947
225,1634.424462,"149.613,28",28,1403.701804,5067.442989,149.613,28,149.613,149.613,28,2018-08-03 9:06,-53.97992695,48.35411385
226,1380.247058,"149.633,1",1,2737.265739,2724.340059,149.633,1,149.633,149.633,1,2018-06-18 15:42,-53.98182866,48.35207819
227,2899.791484,"149.633,2",2,7435.514686,10779.56348,149.633,2,149.633,149.633,2,2018-06-21 8:17,-53.98058248,48.35443677
228,-643.3887839,"149.633,3",3,1075.775568,1524.808411,149.633,3,149.633,149.633,3,2018-06-23 8:32,-53.97899689,48.35075446
229,2054.05423,"149.633,4",4,8017.209337,2737.194389,149.633,4,149.633,149.633,4,2018-06-30 11:34,-53.98057958,48.35375087
230,41.69977516,"149.633,5",5,1676.713313,977.1590295,149.633,5,149.633,149.633,5,2018-07-01 12:45,-53.98209359,48.35236775
231,6530.480133,"149.633,6",6,12935.66006,9928.112661,149.633,6,149.633,149.633,6,2018-07-02 12:06,-53.9784106,48.35565547
232,38.79134926,"149.633,7",7,246.6310728,593.8395435,149.633,7,149.633,149.633,7,2018-07-04 10:25,-53.98500955,48.35268114
233,3085.545733,"149.633,8",8,4215.315422,16083.13111,149.633,8,149.633,149.633,8,2018-07-05 11:25,-53.98055447,48.3539186
234,874.8848996,"149.633,9",9,1860.184884,7099.415768,149.633,9,149.633,149.633,9,2018-07-07 16:52,-53.98395412,48.35339432
235,557.9790894,"149.633,10",10,6144.578932,15444.49908,149.633,10,149.633,149.633,10,2018-07-08 18:13,-53.98107123,48.35621645
236,1579.475319,"149.633,11",11,3319.285407,3755.899595,149.633,11,149.633,149.633,11,2018-07-09 17:39,-53.9809758,48.35232986
237,6455.146953,"149.633,12",12,26584.6804,4111.006371,149.633,12,149.633,149.633,12,2018-07-10 13:26,-53.98305661,48.35215867
238,2527.584671,"149.633,13",13,3012.351238,6575.026262,149.633,13,149.633,149.633,13,2018-07-11 16:04,-53.98110381,48.35239482
239,2885.363414,"149.633,14",14,2707.42493,10493.75019,149.633,14,149.633,149.633,14,2018-07-12 9:32,-53.98252172,48.35257159
240,1036.896022,"149.633,15",15,4033.610487,1782.942575,149.633,15,149.633,149.633,15,2018-07-14 15:28,-53.98205415,48.3524861
241,2669.132216,"149.633,16",16,3407.050667,8939.142859,149.633,16,149.633,149.633,16,2018-07-15 9:34,-53.98264079,48.35371683
242,3237.304375,"149.633,17",17,3571.173218,10617.00465,149.633,17,149.633,149.633,17,2018-07-21 14:48,-53.98215197,48.35270604
243,1549.258509,"149.633,18",18,2624.929109,14459.37598,149.633,18,149.633,149.633,18,2018-07-22 11:15,-53.98131603,48.35199915
244,2777.904668,"149.633,19",19,3552.778684,15250.19058,149.633,19,149.633,149.633,19,2018-07-23 14:14,-53.98043621,48.35300199
245,3417.482878,"149.633,20",20,3876.57433,16215.01183,149.633,20,149.633,149.633,20,2018-07-24 17:20,-53.98076235,48.3540594
246,4019.445844,"149.633,21",21,8580.434778,10162.00508,149.633,21,149.633,149.633,21,2018-07-26 19:32,-53.97638149,48.35404346
247,1622.336029,"149.633,22",22,2127.023696,9786.126691,149.633,22,149.633,149.633,22,2018-07-27 13:30,-53.98217806,48.35287958
248,2806.744507,"149.633,23",23,4034.677215,6404.25315,149.633,23,149.633,149.633,23,2018-07-28 8:58,-53.98126736,48.35265387
249,1727.839911,"149.633,24",24,4456.974896,2267.493355,149.633,24,149.633,149.633,24,2018-07-29 19:01,-53.98116397,48.35111122
250,1416.779738,"149.633,25",25,6258.537551,11054.49091,149.633,25,149.633,149.633,25,2018-07-30 8:53,-53.97910943,48.35429333
251,836.1036301,"149.633,26",26,1350.938721,4857.176339,149.633,26,149.633,149.633,26,2018-08-01 16:18,-53.98133402,48.351233
252,3868.562157,"149.633,27",27,12152.00052,3791.885628,149.633,27,149.633,149.633,27,2018-08-02 18:00,-53.98036183,48.35100705
253,1321.988232,"149.633,28",28,1924.785765,9314.677903,149.633,28,149.633,149.633,28,2018-08-03 9:12,-53.98132503,48.35163987
254,21.15151914,"149.124,1",1,111.3847035,139.7007143,149.124,1,149.124,149.124,1,2019-05-11 9:51,-53.98119512,48.3510696
255,277.1755492,"149.124,2",2,309.8942229,431.1997501,149.124,2,149.124,149.124,2,2019-05-12 14:59,-53.98224009,48.35259835
256,18.40957117,"149.124,3",3,133.8436092,62.48092987,149.124,3,149.124,149.124,3,2019-05-13 9:51,-53.98241082,48.35176082
257,278.0342689,"149.124,4",4,384.0152921,487.3192878,149.124,4,149.124,149.124,4,2019-05-14 14:20,-53.98166951,48.35270909
258,377.8428682,"149.124,5",5,464.1320892,1015.656498,149.124,5,149.124,149.124,5,2019-05-15 10:17,-53.98061644,48.3532642
259,383.2197807,"149.124,6",6,468.9556267,1007.686575,149.124,6,149.124,149.124,6,2019-05-16 9:29,-53.98051948,48.35322744
260,-7.018625637,"149.124,7",7,233.2850183,73.42526946,149.124,7,149.124,149.124,7,2019-05-17 9:28,-53.98220445,48.35173674
261,96.9334406,"149.124,8",8,229.7835728,203.1892837,149.124,8,149.124,149.124,8,2019-05-18 8:27,-53.98187196,48.35231296
262,123.3645287,"149.124,9",9,427.5434475,311.0110889,149.124,9,149.124,149.124,9,2019-05-19 17:13,-53.97988432,48.35208883
263,95.42695086,"149.124,10",10,207.6312251,164.7904567,149.124,10,149.124,149.124,10,2019-05-20 5:40,-53.9822152,48.3523123
264,147.9489729,"149.124,11",11,150.1727842,238.574769,149.124,11,149.124,149.124,11,2019-05-21 18:50,-53.98303954,48.35229601
265,9.250427825,"149.124,12",12,195.0984403,24.03871263,149.124,12,149.124,149.124,12,2019-05-22 18:49,-53.98299142,48.35179696
266,159.8823897,"149.124,13",13,500.2355638,198.9556261,149.124,13,149.124,149.124,13,2019-05-23 8:59,-53.9807221,48.35148483
267,97.24775506,"149.124,14",14,240.8583312,237.0886691,149.124,14,149.124,149.124,14,2019-05-24 5:40,-53.98164686,48.35240686
268,79.67690805,"149.124,15",15,194.4174893,121.8834488,149.124,15,149.124,149.124,15,2019-05-25 6:14,-53.98238578,48.35220229
269,4636.001338,"149.124,16",16,5740.081327,4161.504732,149.124,16,149.124,149.124,16,2019-05-26 17:43,-53.98040658,48.35339359
270,185.0559261,"149.124,17",17,277.7948945,250.8011655,149.124,17,149.124,149.124,17,2019-05-27 18:28,-53.98208014,48.35230303
271,171.7330848,"149.124,18",18,398.8651699,197.836426,149.124,18,149.124,149.124,18,2019-05-28 10:52,-53.98152156,48.35208146
272,348.8433705,"149.233,1",1,566.854774,810.4936961,149.233,1,149.233,149.233,1,2019-05-11 11:05,-53.9798856,48.35198723
273,35.66006821,"149.233,2",2,441.9298049,240.6856932,149.233,2,149.233,149.233,2,2019-05-12 14:55,-53.98053505,48.35173382
274,213.6031229,"149.233,3",3,542.4305807,542.2435861,149.233,3,149.233,149.233,3,2019-05-13 9:53,-53.98030663,48.35235515
275,442.0561146,"149.233,4",4,685.137657,932.4215774,149.233,4,149.233,149.233,4,2019-05-14 15:20,-53.97904791,48.35204459
276,79.26092707,"149.233,5",5,291.137187,406.9280747,149.233,5,149.233,149.233,5,2019-05-15 9:09,-53.98039235,48.3518054
277,185.0586584,"149.233,6",6,610.8696314,417.9723169,149.233,6,149.233,149.233,6,2019-05-16 15:01,-53.97996057,48.35210715
278,3330.594336,"149.233,7",7,8837.593592,1892.341919,149.233,7,149.233,149.233,7,2019-05-17 15:12,-53.97887611,48.35170242
279,372.2618962,"149.233,8",8,579.1009073,971.5093889,149.233,8,149.233,149.233,8,2019-05-18 8:29,-53.98010382,48.3526402
280,1265.129489,"149.233,9",9,1998.710413,1681.02042,149.233,9,149.233,149.233,9,2019-05-19 15:13,-53.9783236,48.35281277
281,301.7859217,"149.233,10",10,517.3159032,839.7920587,149.233,10,149.233,149.233,10,2019-05-20 19:31,-53.98059437,48.35235153
282,-4.863263251,"149.233,11",11,233.2876343,136.7941731,149.233,11,149.233,149.233,11,2019-05-21 6:08,-53.98193862,48.35180717
283,59.51632637,"149.233,12",12,273.7806377,193.283787,149.233,12,149.233,149.233,12,2019-05-22 6:11,-53.98183264,48.35204499
284,373.3264133,"149.233,13",13,583.8299367,938.6193503,149.233,13,149.233,149.233,13,2019-05-23 9:27,-53.98029278,48.35280977
285,901.9100678,"149.233,14",14,886.6520151,2195.287865,149.233,14,149.233,149.233,14,2019-05-24 19:51,-53.97945064,48.35283385
286,406.9331803,"149.233,15",15,576.6745964,1102.489153,149.233,15,149.233,149.233,15,2019-05-25 7:17,-53.98060523,48.35300504
287,214.0035013,"149.233,16",16,295.3951326,283.8343327,149.233,16,149.233,149.233,16,2019-05-26 16:20,-53.98257885,48.35230172
288,2101.192789,"149.233,17",17,2129.928591,2791.09774,149.233,17,149.233,149.233,17,2019-05-27 17:17,-53.98039592,48.35319684
289,1160.155104,"149.233,18",18,1055.580965,2733.207127,149.233,18,149.233,149.233,18,2019-05-28 9:42,-53.97888718,48.35275052
290,193.4904178,"149.233,19",19,405.8659345,704.0184287,149.233,19,149.233,149.233,19,2019-06-11 6:28,-53.97983435,48.35188925
291,813.58908,"149.233,20",20,1305.582012,1030.834151,149.233,20,149.233,149.233,20,2019-06-12 6:32,-53.9791022,48.35173517
292,48.46704626,"149.233,21",21,258.1431341,336.137796,149.233,21,149.233,149.233,21,2019-06-13 6:08,-53.98081731,48.35181726
293,137.5915161,"149.233,22",22,421.1441306,457.70126,149.233,22,149.233,149.233,22,2019-06-14 19:43,-53.97915647,48.35134217
294,89.55822172,"149.233,23",23,272.4931508,423.3545846,149.233,23,149.233,149.233,23,2019-06-16 19:29,-53.98010137,48.3515961
295,130.3552113,"149.233,24",24,354.6336867,437.5188799,149.233,24,149.233,149.233,24,2019-06-17 5:58,-53.98099626,48.35236279
296,11.33894324,"149.233,25",25,239.8124797,208.9170302,149.233,25,149.233,149.233,25,2019-06-18 19:58,-53.98137923,48.35165674
297,479.0798692,"149.233,26",26,1094.051101,689.810007,149.233,26,149.233,149.233,26,2019-06-19 7:23,-53.98090699,48.35275708
298,4271.29296,"149.233,27",27,4708.371012,5495.89238,149.233,27,149.233,149.233,27,2019-06-20 11:33,-53.97794831,48.35449601
299,926.4224667,"149.233,28",28,1078.132632,1978.320479,149.233,28,149.233,149.233,28,2019-06-21 5:22,-53.97889975,48.35318689
300,34.29771664,"149.233,29",29,52.50714356,183.278378,149.233,29,149.233,149.233,29,2019-06-24 20:22,-53.98177017,48.35046738
301,426.7100863,"149.233,30",30,500.0163503,743.5016777,149.233,30,149.233,149.233,30,2019-06-25 5:17,-53.98226323,48.35310909
302,103.9842894,"149.233,31",31,250.1998738,446.3690345,149.233,31,149.233,149.233,31,2019-06-26 5:14,-53.98094727,48.35173191
303,34.07342021,"149.233,32",32,135.859905,407.874697,149.233,32,149.233,149.233,32,2019-06-27 5:51,-53.98011721,48.35104518
304,995.743752,"149.233,33",33,2058.880154,853.3899727,149.233,33,149.233,149.233,33,2019-06-28 6:05,-53.98005551,48.35207066
305,221.3399777,"149.233,34",34,653.7279455,469.301068,149.233,34,149.233,149.233,34,2019-07-10 6:20,-53.97987623,48.35221701
306,389.9267972,"149.233,35",35,610.6729032,829.4984758,149.233,35,149.233,149.233,35,2019-07-13 19:00,-53.97903897,48.35195878
307,238.8854863,"149.233,36",36,472.1185509,645.431034,149.233,36,149.233,149.233,36,2019-07-22 18:43,-53.98039988,48.3523549
308,367.9849966,"149.233,37",37,484.2532871,910.9235092,149.233,37,149.233,149.233,37,2019-07-29 20:08,-53.97976785,48.35187745
309,210.0727877,"149.233,38",38,422.6649301,591.4197761,149.233,38,149.233,149.233,38,2019-08-26 18:24,-53.9795041,48.3517388
310,2020.373291,"149.233,39",39,2034.364109,5113.436219,149.233,39,149.233,149.233,39,2019-08-27 6:57,-53.97783656,48.3544064
311,233.6592047,"149.233,40",40,447.8313735,677.5587399,149.233,40,149.233,149.233,40,2019-08-28 18:44,-53.9801015,48.35249702
312,793.8658772,"149.233,41",41,836.8383153,1752.580487,149.233,41,149.233,149.233,41,2019-08-29 6:45,-53.9793454,48.3524236
313,86.01450887,"149.233,42",42,266.1075289,574.451652,149.233,42,149.233,149.233,42,2019-08-30 10:27,-53.98080841,48.351834
314,54.47703639,"149.233,43",43,85.15099751,236.9562253,149.233,43,149.233,149.233,43,2019-08-31 6:35,-53.98180281,48.35079394
315,192.476582,"149.233,44",44,268.5932333,1013.979265,149.233,44,149.233,149.233,44,2019-09-01 8:50,-53.98122374,48.35198288
316,-5651.344706,"149.294,1",1,3315.371389,11613.64103,149.294,1,149.294,149.294,1,2019-05-10 15:19,-53.98499139,48.35365169
317,44.027859,"149.294,2",2,86.82617397,38.24923805,149.294,2,149.294,149.294,2,2019-05-12 8:57,-53.98418777,48.35169516
318,-67.54131941,"149.294,3",3,526.4940796,120.1995471,149.294,3,149.294,149.294,3,2019-05-13 11:51,-53.98553644,48.3517462
319,3.546104246,"149.294,4",4,38.81890431,20.93438381,149.294,4,149.294,149.294,4,2019-05-14 13:08,-53.98448958,48.35160238
320,42.26726337,"149.294,5",5,3607.185865,189.3128119,149.294,5,149.294,149.294,5,2019-05-15 13:54,-53.98666401,48.35141474
321,-23.39316368,"149.294,6",6,120.9485943,181.3515753,149.294,6,149.294,149.294,6,2019-05-16 10:17,-53.98648901,48.35127308
322,-4.500143818,"149.294,7",7,83.92328017,29.12443396,149.294,7,149.294,149.294,7,2019-05-17 10:09,-53.9847046,48.35151442
323,-50.89019515,"149.294,8",8,427.6412366,60.74140059,149.294,8,149.294,149.294,8,2019-05-18 8:32,-53.985125,48.35164015
324,-5583.757908,"149.294,9",9,4050.208165,10671.83247,149.294,9,149.294,149.294,9,2019-05-19 15:56,-53.98548829,48.35413884
325,386.4228836,"149.294,10",10,3104.862924,239.1366667,149.294,10,149.294,149.294,10,2019-05-21 19:20,-53.98680783,48.3511038
326,-1.512398044,"149.294,11",11,73.26373997,15.99373974,149.294,11,149.294,149.294,11,2019-05-22 6:14,-53.98441105,48.35181025
327,34.0757981,"149.294,12",12,43.96313348,29.98825498,149.294,12,149.294,149.294,12,2019-05-23 10:02,-53.98396791,48.35175301
328,-5.120430406,"149.294,13",13,31.72287586,146.4983828,149.294,13,149.294,149.294,13,2019-05-26 16:53,-53.9821424,48.35041198
329,-397.2366535,"149.294,14",14,1278.704804,218.6157177,149.294,14,149.294,149.294,14,2019-05-27 17:14,-53.98548805,48.35194074
330,-13.96811007,"149.294,15",15,129.8456697,657.5182754,149.294,15,149.294,149.294,15,2019-06-11 5:35,-53.98299405,48.35154076
331,101.6191397,"149.294,16",16,111.8102357,164.8576291,149.294,16,149.294,149.294,16,2019-06-12 7:41,-53.98442335,48.35140438
332,140.3925097,"149.294,17",17,266.1659971,93.23619808,149.294,17,149.294,149.294,17,2019-06-14 20:13,-53.98685532,48.35243697
333,-314.7472704,"149.294,18",18,219.4698194,737.231334,149.294,18,149.294,149.294,18,2019-06-16 14:01,-53.98261792,48.35082748
334,3.855505612,"149.294,19",19,10.32292446,52.87008234,149.294,19,149.294,149.294,19,2019-06-17 19:58,-53.98369606,48.35064483
335,33.38538264,"149.294,20",20,19.53645189,153.7704162,149.294,20,149.294,149.294,20,2019-06-19 6:39,-53.9800426,48.34974989
336,35.75127962,"149.294,21",21,31.10632915,46.20325513,149.294,21,149.294,149.294,21,2019-06-20 11:01,-53.98405811,48.35102114
337,47.45048528,"149.294,22",22,288.0566897,274.8460119,149.294,22,149.294,149.294,22,2019-06-25 5:29,-53.98225356,48.35241168
338,-727.0722932,"149.294,23",23,1670.042729,566.1181462,149.294,23,149.294,149.294,23,2019-06-26 5:50,-53.98390714,48.35187483
339,-203.9239201,"149.294,24",24,106.0676492,558.5156158,149.294,24,149.294,149.294,24,2019-06-28 6:37,-53.9837511,48.35145293
340,12.37967163,"149.294,25",25,34.35125581,142.8553762,149.294,25,149.294,149.294,25,2019-07-09 17:13,-53.98425338,48.35125506
341,98.96668242,"149.294,26",26,200.4937133,195.5710362,149.294,26,149.294,149.294,26,2019-07-13 19:42,-53.98282923,48.35221831
342,59.13280276,"149.294,27",27,96.97827383,43.08507067,149.294,27,149.294,149.294,27,2019-08-26 18:06,-53.98392583,48.3517779
343,48.14664012,"149.294,28",28,124.8474156,43.36961854,149.294,28,149.294,149.294,28,2019-08-28 11:28,-53.98459592,48.3510066
344,-244.3007692,"149.294,29",29,523.8432388,189.1310091,149.294,29,149.294,149.294,29,2019-08-29 19:07,-53.98478948,48.35203633
345,-14.60751521,"149.294,30",30,242.4976507,99.09646771,149.294,30,149.294,149.294,30,2019-08-30 11:41,-53.98537123,48.35111611
346,24.45720962,"149.294,31",31,49.15279456,95.92580464,149.294,31,149.294,149.294,31,2019-09-01 9:06,-53.98452024,48.35132301
347,16.23790125,"149.423,1",1,217.8084228,1118.840465,149.423,1,149.423,149.423,1,2019-05-11 15:08,-53.98270114,48.35175629
348,16.91849487,"149.423,2",2,32.63650528,122.4056509,149.423,2,149.423,149.423,2,2019-05-12 10:30,-53.98359458,48.3507387
349,-2687.88065,"149.423,3",3,1648.075672,5788.024039,149.423,3,149.423,149.423,3,2019-05-13 10:38,-53.98270719,48.35147142
350,39.60267867,"149.423,4",4,52.73134047,342.5464425,149.423,4,149.423,149.423,4,2019-05-14 14:17,-53.98374303,48.35080467
351,-311.245931,"149.423,5",5,231.7515971,1611.939657,149.423,5,149.423,149.423,5,2019-05-15 14:52,-53.98353054,48.35146144
352,-176.8623079,"149.423,6",6,133.8485893,321.4307699,149.423,6,149.423,149.423,6,2019-05-17 10:06,-53.98250631,48.34999242
353,14.48998629,"149.423,7",7,130.6091289,27.44274796,149.423,7,149.423,149.423,7,2019-05-18 9:09,-53.98319981,48.35173738
354,-99.8902816,"149.423,8",8,342.1723214,102.4879662,149.423,8,149.423,149.423,8,2019-05-19 16:41,-53.98285647,48.35159038
355,-161.7345025,"149.423,9",9,132.2261869,490.1584096,149.423,9,149.423,149.423,9,2019-05-20 19:14,-53.98373472,48.35107439
356,9.982393896,"149.423,10",10,110.5221793,50.13781876,149.423,10,149.423,149.423,10,2019-05-21 19:34,-53.98291493,48.35097988
357,-7.360272586,"149.423,11",11,111.859851,40.4131738,149.423,11,149.423,149.423,11,2019-05-23 9:04,-53.98300721,48.3513408
358,-452.6092775,"149.423,12",12,355.5032176,787.7971961,149.423,12,149.423,149.423,12,2019-05-24 19:49,-53.98266942,48.35049347
359,36.35061025,"149.423,13",13,327.0158657,65.5676924,149.423,13,149.423,149.423,13,2019-05-25 6:16,-53.98287949,48.35186632
360,74.83529129,"149.423,14",14,151.6747855,1089.161666,149.423,14,149.423,149.423,14,2019-05-26 15:39,-53.98340918,48.35204693
361,85.8493723,"149.423,15",15,251.1324658,433.4820042,149.423,15,149.423,149.423,15,2019-05-27 18:38,-53.98273879,48.3515598
362,24.6037212,"149.423,16",16,183.8372848,550.2119791,149.423,16,149.423,149.423,16,2019-05-28 10:46,-53.98308022,48.35147492
363,69.75589788,"149.423,17",17,174.3591877,536.782862,149.423,17,149.423,149.423,17,2019-06-11 5:27,-53.98224937,48.35137099
364,1.889326592,"149.423,18",18,35.76014002,27.64432837,149.423,18,149.423,149.423,18,2019-06-12 6:38,-53.98339381,48.3513821
365,14.98306251,"149.423,19",19,227.0256515,540.8398933,149.423,19,149.423,149.423,19,2019-06-13 19:53,-53.98105118,48.35115168
366,-19.07501467,"149.423,20",20,120.4810124,53.31786632,149.423,20,149.423,149.423,20,2019-06-16 14:16,-53.98285787,48.35117083
367,-3020.077619,"149.423,21",21,2452.545247,4264.126044,149.423,21,149.423,149.423,21,2019-06-17 19:10,-53.98333712,48.35077649
368,-40.22658129,"149.423,22",22,129.9720137,107.5055744,149.423,22,149.423,149.423,22,2019-06-18 20:00,-53.98264566,48.35079661
369,63.19599033,"149.423,23",23,119.957412,139.3691342,149.423,23,149.423,149.423,23,2019-06-19 6:34,-53.98079881,48.34908612
370,14.8718978,"149.423,24",24,22.87531176,21.1405684,149.423,24,149.423,149.423,24,2019-06-20 11:25,-53.98365464,48.35123747
371,152.0043353,"149.423,25",25,430.114635,164.1752046,149.423,25,149.423,149.423,25,2019-06-21 18:02,-53.98370612,48.35231061
372,-278.8172617,"149.423,26",26,486.5683397,608.6228055,149.423,26,149.423,149.423,26,2019-06-24 19:24,-53.98284459,48.35144759
373,-657.9417336,"149.423,27",27,515.6294835,945.2373324,149.423,27,149.423,149.423,27,2019-06-25 5:25,-53.98356187,48.35145978
374,-576.1893936,"149.423,28",28,450.1497365,968.4861824,149.423,28,149.423,149.423,28,2019-06-26 5:17,-53.98274523,48.3505946
375,-192.0321982,"149.423,29",29,141.4300759,542.1691003,149.423,29,149.423,149.423,29,2019-06-28 6:31,-53.98375175,48.35113089
376,-5.181423306,"149.423,30",30,17.13993099,3.974426479,149.423,30,149.423,149.423,30,2019-07-10 7:11,-53.98404433,48.35116666
377,2.75452428,"149.423,31",31,46.5223207,203.1981835,149.423,31,149.423,149.423,31,2019-08-26 17:24,-53.98219028,48.35042142
378,-179.172408,"149.423,32",32,630.3289339,11086.09062,149.423,32,149.423,149.423,32,2019-08-27 7:03,-53.9824756,48.35319891
379,-311.7369639,"149.423,33",33,248.1803221,665.757626,149.423,33,149.423,149.423,33,2019-08-28 18:48,-53.98365519,48.35123779
380,153.5237346,"149.423,34",34,157.134126,380.3725587,149.423,34,149.423,149.423,34,2019-08-29 6:51,-53.98326984,48.35163993
381,-4437.875386,"149.423,35",35,5253.143194,6556.359284,149.423,35,149.423,149.423,35,2019-08-31 18:51,-53.98739941,48.3551174
382,-1.23070672,"149.423,36",36,43.30025094,28.55034851,149.423,36,149.423,149.423,36,2019-09-01 9:14,-53.98330358,48.35141796
383,16.15133457,"149.513,1",1,21.1897114,16.63150423,149.513,1,149.513,149.513,1,2019-05-11 10:00,-53.98232333,48.3499402
384,31.80975022,"149.513,2",2,69.67774074,69.63543722,149.513,2,149.513,149.513,2,2019-05-12 15:19,-53.98178394,48.35061555
385,31.0726015,"149.513,3",3,128.3464851,203.2186391,149.513,3,149.513,149.513,3,2019-05-13 9:10,-53.97991397,48.35113394
386,505.6812383,"149.513,4",4,939.4433938,699.9421348,149.513,4,149.513,149.513,4,2019-05-14 16:18,-53.97784135,48.35232035
387,112.0547089,"149.513,5",5,247.7155052,458.3290288,149.513,5,149.513,149.513,5,2019-05-15 14:02,-53.97992162,48.35207419
388,70.85356346,"149.513,6",6,158.8984227,286.9887187,149.513,6,149.513,149.513,6,2019-05-16 14:27,-53.97974033,48.35128506
389,2641.699706,"149.513,7",7,1343.826229,7223.65854,149.513,7,149.513,149.513,7,2019-05-17 14:35,-53.9788075,48.35276957
390,407.9229411,"149.513,8",8,547.311159,862.2833204,149.513,8,149.513,149.513,8,2019-05-18 10:37,-53.97927716,48.35269357
391,161.0744406,"149.513,9",9,256.3369726,392.1759223,149.513,9,149.513,149.513,9,2019-05-19 15:19,-53.98148983,48.35274471
392,14.68681498,"149.513,10",10,99.35717735,143.2829898,149.513,10,149.513,149.513,10,2019-05-20 19:50,-53.98137317,48.35138749
393,127.4778307,"149.513,11",11,271.2610236,368.433194,149.513,11,149.513,149.513,11,2019-05-21 18:45,-53.98014315,48.35224838
394,190.9961686,"149.513,12",12,335.7370315,479.3498371,149.513,12,149.513,149.513,12,2019-05-22 18:47,-53.97944771,48.35217371
395,155.4639523,"149.513,13",13,224.1016403,340.213725,149.513,13,149.513,149.513,13,2019-05-23 10:41,-53.97906818,48.35106115
396,93.65652317,"149.513,14",14,241.3104105,305.2498312,149.513,14,149.513,149.513,14,2019-05-24 19:45,-53.98063848,48.3522504
397,79.10766172,"149.513,15",15,210.8584654,300.3501995,149.513,15,149.513,149.513,15,2019-05-25 5:36,-53.98006709,48.35183158
398,595.4763385,"149.513,16",16,537.0167894,1270.923602,149.513,16,149.513,149.513,16,2019-05-26 15:37,-53.97921241,48.35200214
399,579.8934828,"149.555,1",1,674.2099299,1004.405385,149.555,1,149.555,149.555,1,2019-06-11 5:24,-53.98255542,48.35237755
400,-325.4293709,"149.555,2",2,232.1103305,807.4700025,149.555,2,149.555,149.555,2,2019-06-12 5:22,-53.98370933,48.35130587
401,-2251.323119,"149.555,3",3,1546.060662,11996.61736,149.555,3,149.555,149.555,3,2019-06-13 5:19,-53.98333,48.35321169
402,-93.21844795,"149.555,4",4,190.3334038,204.3099046,149.555,4,149.555,149.555,4,2019-06-14 19:11,-53.982644,48.35067244
