"","event.id","visible","timestamp","location.long","location.lat","sensor.type","individual.taxon.canonical.name","tag.local.identifier","individual.local.identifier","study.name","utm.easting","utm.northing","utm.zone"
"516",15016985341,"true","2019-06-18 08:02:00.000",-53.98298846,48.35255785,"radio-transmitter",NA,150.091,150.091,"Snowshoe Hare Space Use",279014.373881012,5359787.21874695,"22N"
"517",15016985342,"true","2019-06-18 19:08:00.000",-53.9840123,48.35305133,"radio-transmitter",NA,150.091,150.091,"Snowshoe Hare Space Use",278940.670073552,5359845.01540694,"22N"
"518",15016985343,"true","2019-06-20 08:16:00.000",-53.98105932,48.35304935,"radio-transmitter",NA,150.091,150.091,"Snowshoe Hare Space Use",279159.398954053,5359836.27910965,"22N"
"519",15016985344,"true","2019-06-20 18:13:00.000",-53.97785347,48.35447249,"radio-transmitter",NA,150.091,150.091,"Snowshoe Hare Space Use",279403.015612012,5359985.20421176,"22N"
"520",15016985345,"true","2019-06-22 06:53:00.000",-53.9802069,48.35605445,"radio-transmitter",NA,150.091,150.091,"Snowshoe Hare Space Use",279235.533573131,5360167.79491015,"22N"
"521",15016985346,"true","2019-06-24 08:01:00.000",-53.98436108,48.35453847,"radio-transmitter",NA,150.091,150.091,"Snowshoe Hare Space Use",278921.273462776,5360011.29542938,"22N"
"522",15016985347,"true","2019-06-24 17:30:00.000",-53.98217048,48.35150622,"radio-transmitter",NA,150.091,150.091,"Snowshoe Hare Space Use",279070.415407616,5359667.98658273,"22N"
"523",15016985348,"true","2019-06-25 17:28:00.000",-53.97890959,48.35498586,"radio-transmitter",NA,150.091,150.091,"Snowshoe Hare Space Use",279327.005951007,5360045.29926077,"22N"
"524",15016985349,"true","2019-06-26 18:00:00.000",-53.97951888,48.35053837,"radio-transmitter",NA,150.091,150.091,"Snowshoe Hare Space Use",279262.651164307,5359552.78157251,"22N"
"525",15016985350,"true","2019-06-27 19:12:00.000",-53.98320826,48.35310557,"radio-transmitter",NA,150.091,150.091,"Snowshoe Hare Space Use",279000.462835063,5359848.72373179,"22N"
"526",15016985351,"true","2019-07-09 05:37:00.000",-53.97926685,48.35416307,"radio-transmitter",NA,150.091,150.091,"Snowshoe Hare Space Use",279296.987153986,5359954.8873909,"22N"
"527",15016985352,"true","2019-07-13 06:26:00.000",-53.98093392,48.35299875,"radio-transmitter",NA,150.091,150.091,"Snowshoe Hare Space Use",279168.468944402,5359830.29420653,"22N"
"528",15016985353,"true","2019-07-22 06:45:00.000",-53.98087489,48.35369699,"radio-transmitter",NA,150.091,150.091,"Snowshoe Hare Space Use",279175.861050098,5359907.72312607,"22N"
"529",15016985354,"true","2019-07-29 08:46:00.000",-53.9814846,48.35317864,"radio-transmitter",NA,150.091,150.091,"Snowshoe Hare Space Use",279128.45621594,5359851.8737489,"22N"
"530",15016985355,"true","2019-08-26 05:36:00.000",-53.98006395,48.35362451,"radio-transmitter",NA,150.091,150.091,"Snowshoe Hare Space Use",279235.616077095,5359897.33096101,"22N"
"531",15016985356,"true","2019-08-26 20:03:00.000",-53.97958188,48.35342423,"radio-transmitter",NA,150.091,150.091,"Snowshoe Hare Space Use",279270.458539889,5359873.68379623,"22N"
"532",15016985357,"true","2019-08-27 23:59:00.000",-53.97832493,48.35342605,"radio-transmitter",NA,150.091,150.091,"Snowshoe Hare Space Use",279363.572392691,5359870.26544635,"22N"
"533",15016985358,"true","2019-08-28 18:28:00.000",-53.97918892,48.35420714,"radio-transmitter",NA,150.091,150.091,"Snowshoe Hare Space Use",279302.950050398,5359959.56062643,"22N"
"534",15016985359,"true","2019-08-29 22:42:00.000",-53.98017428,48.35372309,"radio-transmitter",NA,150.091,150.091,"Snowshoe Hare Space Use",279227.869853904,5359908.60460103,"22N"
"535",15016985360,"true","2019-08-31 07:23:00.000",-53.98002414,48.35339301,"radio-transmitter",NA,150.091,150.091,"Snowshoe Hare Space Use",279237.564069272,5359871.48843768,"22N"
"536",15016985361,"true","2019-08-31 21:48:00.000",-53.98276044,48.35246619,"radio-transmitter",NA,150.091,150.091,"Snowshoe Hare Space Use",279030.867643776,5359776.37441991,"22N"
"537",15016985362,"true","2019-05-11 03:36:00.000",-53.97802723,48.35251649,"radio-transmitter",NA,150.111,150.111,"Snowshoe Hare Space Use",279381.69429695,5359768.32396301,"22N"
"538",15016985363,"true","2019-05-11 22:23:00.000",-53.98112259,48.35299882,"radio-transmitter",NA,150.111,150.111,"Snowshoe Hare Space Use",279154.493790946,5359830.8458257,"22N"
"539",15016985364,"true","2019-05-12 21:22:00.000",-53.98177846,48.35127282,"radio-transmitter",NA,150.111,150.111,"Snowshoe Hare Space Use",279098.444951335,5359640.91726754,"22N"
"540",15016985365,"true","2019-05-14 04:12:00.000",-53.9809747,48.35430359,"radio-transmitter",NA,150.111,150.111,"Snowshoe Hare Space Use",279171.091231515,5359975.42545471,"22N"
"541",15016985366,"true","2019-05-15 02:04:00.000",-53.97985262,48.35524411,"radio-transmitter",NA,150.111,150.111,"Snowshoe Hare Space Use",279258.271535375,5360076.71669441,"22N"
"542",15016985367,"true","2019-05-15 21:33:00.000",-53.9795769,48.35336814,"radio-transmitter",NA,150.111,150.111,"Snowshoe Hare Space Use",279270.584967102,5359867.43587225,"22N"
"543",15016985368,"true","2019-05-17 02:42:00.000",-53.98095834,48.35269752,"radio-transmitter",NA,150.111,150.111,"Snowshoe Hare Space Use",279165.357370622,5359796.88733086,"22N"
"544",15016985369,"true","2019-05-17 22:33:00.000",-53.98000133,48.35282761,"radio-transmitter",NA,150.111,150.111,"Snowshoe Hare Space Use",279236.809324154,5359808.58684523,"22N"
"545",15016985370,"true","2019-05-19 04:10:00.000",-53.98057117,48.35337226,"radio-transmitter",NA,150.111,150.111,"Snowshoe Hare Space Use",279196.954202403,5359870.75880134,"22N"
"546",15016985371,"true","2019-05-19 17:50:00.000",-53.97913636,48.35373978,"radio-transmitter",NA,150.111,150.111,"Snowshoe Hare Space Use",279304.82332346,5359907.46904158,"22N"
"547",15016985372,"true","2019-05-20 18:21:00.000",-53.9802345,48.3528446,"radio-transmitter",NA,150.111,150.111,"Snowshoe Hare Space Use",279219.610992435,5359811.14693837,"22N"
"548",15016985373,"true","2019-05-21 17:44:00.000",-53.9803486,48.35384652,"radio-transmitter",NA,150.111,150.111,"Snowshoe Hare Space Use",279215.491218749,5359922.82436953,"22N"
"549",15016985374,"true","2019-05-22 22:36:00.000",-53.9814379,48.35302003,"radio-transmitter",NA,150.111,150.111,"Snowshoe Hare Space Use",279131.229401026,5359834.11195917,"22N"
"550",15016985375,"true","2019-05-23 18:22:00.000",-53.98052476,48.35336802,"radio-transmitter",NA,150.111,150.111,"Snowshoe Hare Space Use",279200.373596967,5359870.15383328,"22N"
"551",15016985376,"true","2019-05-24 17:48:00.000",-53.9812285,48.35352733,"radio-transmitter",NA,150.111,150.111,"Snowshoe Hare Space Use",279148.934475638,5359889.8872053,"22N"
"552",15016985377,"true","2019-05-26 04:27:00.000",-53.98144745,48.35325473,"radio-transmitter",NA,150.111,150.111,"Snowshoe Hare Space Use",279131.537152791,5359860.22292798,"22N"
"553",15016985378,"true","2019-05-27 06:42:00.000",-53.98367951,48.3533641,"radio-transmitter",NA,150.111,150.111,"Snowshoe Hare Space Use",278966.674824361,5359878.81499092,"22N"
"554",15016985379,"true","2019-05-27 21:54:00.000",-53.98025918,48.35341243,"radio-transmitter",NA,150.111,150.111,"Snowshoe Hare Space Use",279220.237920315,5359874.32398204,"22N"
"555",15016985380,"true","2019-06-11 07:18:00.000",-53.98131919,48.35284289,"radio-transmitter",NA,150.111,150.111,"Snowshoe Hare Space Use",279139.256515226,5359814.08324493,"22N"
"556",15016985381,"true","2019-06-11 18:30:00.000",-53.98022594,48.35391183,"radio-transmitter",NA,150.111,150.111,"Snowshoe Hare Space Use",279224.859304062,5359929.72913548,"22N"
"557",15016985382,"true","2019-06-13 07:07:00.000",-53.98158749,48.3532379,"radio-transmitter",NA,150.111,150.111,"Snowshoe Hare Space Use",279121.091147058,5359858.75625221,"22N"
"558",15016985383,"true","2019-06-14 07:20:00.000",-53.98309123,48.35208406,"radio-transmitter",NA,150.111,150.111,"Snowshoe Hare Space Use",279004.710877178,5359734.86043803,"22N"
"559",15016985384,"true","2019-06-16 07:25:00.000",-53.98091629,48.35379788,"radio-transmitter",NA,150.111,150.111,"Snowshoe Hare Space Use",279173.230755551,5359919.05488987,"22N"
"560",15016985386,"true","2019-06-18 07:30:00.000",-53.98060677,48.35324698,"radio-transmitter",NA,150.111,150.111,"Snowshoe Hare Space Use",279193.775478135,5359856.93838027,"22N"
"561",15016985387,"true","2019-06-18 18:21:00.000",-53.982046,48.35291531,"radio-transmitter",NA,150.111,150.111,"Snowshoe Hare Space Use",279085.732261124,5359824.22714278,"22N"
"562",15016985388,"true","2019-06-20 07:43:00.000",-53.98341173,48.35278405,"radio-transmitter",NA,150.111,150.111,"Snowshoe Hare Space Use",278983.999533643,5359813.57849267,"22N"
"563",15016985389,"true","2019-06-21 06:17:00.000",-53.9837194,48.35248775,"radio-transmitter",NA,150.111,150.111,"Snowshoe Hare Space Use",278959.926673612,5359781.53674869,"22N"
"564",15016985390,"true","2019-06-22 06:15:00.000",-53.97961411,48.35189878,"radio-transmitter",NA,150.111,150.111,"Snowshoe Hare Space Use",279261.477214184,5359704.24540326,"22N"
"565",15016985391,"true","2019-06-24 07:02:00.000",-53.98161835,48.35071122,"radio-transmitter",NA,150.111,150.111,"Snowshoe Hare Space Use",279107.876107163,5359578.04212078,"22N"
"566",15016985392,"true","2019-06-25 08:02:00.000",-53.98168737,48.3528251,"radio-transmitter",NA,150.111,150.111,"Snowshoe Hare Space Use",279111.907081159,5359813.16759524,"22N"
"567",15016985393,"true","2019-06-25 17:49:00.000",-53.97686068,48.35533554,"radio-transmitter",NA,150.111,150.111,"Snowshoe Hare Space Use",279480.280315423,5360078.26137341,"22N"
"568",15016985394,"true","2019-06-27 07:27:00.000",-53.98548382,48.35319246,"radio-transmitter",NA,150.111,150.111,"Snowshoe Hare Space Use",278832.280783164,5359864.94685843,"22N"
"569",15016985395,"true","2019-06-27 18:46:00.000",-53.97625413,48.35385925,"radio-transmitter",NA,150.111,150.111,"Snowshoe Hare Space Use",279518.833146931,5359912.44769931,"22N"
"570",15016985396,"true","2019-07-09 19:09:00.000",-53.97833945,48.35367316,"radio-transmitter",NA,150.111,150.111,"Snowshoe Hare Space Use",279363.564575611,5359897.76989797,"22N"
"571",15016985397,"true","2019-07-13 07:12:00.000",-53.97998821,48.35222408,"radio-transmitter",NA,150.111,150.111,"Snowshoe Hare Space Use",279235.172013518,5359741.47559287,"22N"
"572",15016985398,"true","2019-07-22 06:47:00.000",-53.9797408,48.35324043,"radio-transmitter",NA,150.111,150.111,"Snowshoe Hare Space Use",279257.892326829,5359853.71501218,"22N"
"573",15016985399,"true","2019-07-29 07:15:00.000",-53.97969188,48.35353394,"radio-transmitter",NA,150.111,150.111,"Snowshoe Hare Space Use",279262.78477059,5359886.19336983,"22N"
"574",15016985400,"true","2019-08-26 06:34:00.000",-53.97897097,48.35411256,"radio-transmitter",NA,150.111,150.111,"Snowshoe Hare Space Use",279318.685245264,5359948.42162802,"22N"
"575",15016985401,"true","2019-08-26 19:38:00.000",-53.981529,48.35130141,"radio-transmitter",NA,150.111,150.111,"Snowshoe Hare Space Use",279117.047623653,5359643.37540027,"22N"
"576",15016985402,"true","2019-08-27 23:34:00.000",-53.97998954,48.35302218,"radio-transmitter",NA,150.111,150.111,"Snowshoe Hare Space Use",279238.523817882,5359830.17645581,"22N"
"577",15016985403,"true","2019-08-29 07:33:00.000",-53.98230816,48.35268795,"radio-transmitter",NA,150.111,150.111,"Snowshoe Hare Space Use",279065.32942543,5359799.71540747,"22N"
"578",15016985404,"true","2019-08-29 22:12:00.000",-53.98066323,48.35337575,"radio-transmitter",NA,150.111,150.111,"Snowshoe Hare Space Use",279190.150132751,5359871.41198845,"22N"
"579",15016985405,"true","2019-08-31 07:01:00.000",-53.98094432,48.35375434,"radio-transmitter",NA,150.111,150.111,"Snowshoe Hare Space Use",279170.966211828,5359914.29685486,"22N"
"580",15016985406,"true","2019-08-31 20:31:00.000",-53.98046432,48.35298488,"radio-transmitter",NA,150.111,150.111,"Snowshoe Hare Space Use",279203.193911186,5359827.39929242,"22N"
"581",15016985407,"true","2019-06-10 18:35:00.000",-53.98227885,48.35042734,"radio-transmitter",NA,150.154,150.154,"Snowshoe Hare Space Use",279057.720171801,5359548.39755864,"22N"
"582",15016985408,"true","2019-06-11 17:21:00.000",-53.98194096,48.35012194,"radio-transmitter",NA,150.154,150.154,"Snowshoe Hare Space Use",279081.429028123,5359513.48254597,"22N"
"583",15016985409,"true","2019-06-12 17:54:00.000",-53.9824445,48.3499984,"radio-transmitter",NA,150.154,150.154,"Snowshoe Hare Space Use",279043.593430126,5359501.20494196,"22N"
"584",15016985410,"true","2019-06-16 01:17:00.000",-53.9825352,48.35008418,"radio-transmitter",NA,150.154,150.154,"Snowshoe Hare Space Use",279037.245709017,5359510.99969023,"22N"
"585",15016985411,"true","2019-06-16 18:06:00.000",-53.98268904,48.35035524,"radio-transmitter",NA,150.154,150.154,"Snowshoe Hare Space Use",279027.022443012,5359541.56767276,"22N"
"586",15016985412,"true","2019-06-18 07:36:00.000",-53.98264215,48.34881516,"radio-transmitter",NA,150.154,150.154,"Snowshoe Hare Space Use",279023.832281531,5359370.2753997,"22N"
"587",15016985413,"true","2019-06-19 22:34:00.000",-53.9820714,48.35021164,"radio-transmitter",NA,150.154,150.154,"Snowshoe Hare Space Use",279072.154375345,5359523.82749133,"22N"
"588",15016985414,"true","2019-06-20 17:36:00.000",-53.98107099,48.34969284,"radio-transmitter",NA,150.154,150.154,"Snowshoe Hare Space Use",279144.018756592,5359463.28632562,"22N"
"589",15016985415,"true","2019-06-24 17:31:00.000",-53.98099671,48.35000545,"radio-transmitter",NA,150.154,150.154,"Snowshoe Hare Space Use",279150.873162072,5359497.81418044,"22N"
"590",15016985416,"true","2019-06-26 07:55:00.000",-53.98155634,48.34978826,"radio-transmitter",NA,150.154,150.154,"Snowshoe Hare Space Use",279108.477545934,5359475.29001443,"22N"
"591",15016985417,"true","2019-07-09 18:28:00.000",-53.98234606,48.34998883,"radio-transmitter",NA,150.154,150.154,"Snowshoe Hare Space Use",279050.844254375,5359499.85749211,"22N"
"592",15016985418,"true","2019-07-13 07:38:00.000",-53.98242493,48.35014939,"radio-transmitter",NA,150.154,150.154,"Snowshoe Hare Space Use",279045.696398505,5359517.92880349,"22N"
"593",15016985419,"true","2019-07-22 07:30:00.000",-53.98179087,48.34980815,"radio-transmitter",NA,150.154,150.154,"Snowshoe Hare Space Use",279091.190020233,5359478.17667925,"22N"
"594",15016985420,"true","2019-07-29 08:18:00.000",-53.98170739,48.35014226,"radio-transmitter",NA,150.154,150.154,"Snowshoe Hare Space Use",279098.819255531,5359515.06736126,"22N"
"595",15016985421,"true","2019-08-26 07:02:00.000",-53.98227347,48.3509257,"radio-transmitter",NA,150.154,150.154,"Snowshoe Hare Space Use",279060.274791649,5359603.76737239,"22N"
"596",15016985422,"true","2019-08-27 23:36:00.000",-53.98211895,48.35056527,"radio-transmitter",NA,150.154,150.154,"Snowshoe Hare Space Use",279070.161829954,5359563.26533735,"22N"
"597",15016985423,"true","2019-08-29 07:36:00.000",-53.98361546,48.35101238,"radio-transmitter",NA,150.154,150.154,"Snowshoe Hare Space Use",278961.23998946,5359617.27136687,"22N"
"598",15016985424,"true","2019-08-29 22:33:00.000",-53.9825111,48.34986599,"radio-transmitter",NA,150.154,150.154,"Snowshoe Hare Space Use",279038.086950111,5359486.68160436,"22N"
"599",15016985425,"true","2019-08-30 19:17:00.000",-53.98077102,48.3507424,"radio-transmitter",NA,150.154,150.154,"Snowshoe Hare Space Use",279170.778489044,5359579.06473516,"22N"
"600",15016985426,"true","2019-08-31 21:52:00.000",-53.98264716,48.35040659,"radio-transmitter",NA,150.154,150.154,"Snowshoe Hare Space Use",279030.346988858,5359547.15367724,"22N"
"601",15016985427,"true","2019-05-10 23:37:00.000",-53.98208819,48.3513739,"radio-transmitter",NA,150.173,150.173,"Snowshoe Hare Space Use",279075.938662565,5359653.04388458,"22N"
"602",15016985428,"true","2019-05-12 22:55:00.000",-53.98440644,48.3510223,"radio-transmitter",NA,150.173,150.173,"Snowshoe Hare Space Use",278902.68997915,5359620.65612416,"22N"
"603",15016985429,"true","2019-05-14 01:24:00.000",-53.9836436,48.35032179,"radio-transmitter",NA,150.173,150.173,"Snowshoe Hare Space Use",278956.166364893,5359540.60371915,"22N"
"604",15016985430,"true","2019-05-15 02:33:00.000",-53.98209434,48.35230816,"radio-transmitter",NA,150.173,150.173,"Snowshoe Hare Space Use",279079.524870163,5359756.89078887,"22N"
"605",15016985431,"true","2019-05-16 02:56:00.000",-53.97887333,48.35372546,"radio-transmitter",NA,150.173,150.173,"Snowshoe Hare Space Use",279324.244723959,5359905.11992051,"22N"
"606",15016985432,"true","2019-05-16 21:59:00.000",-53.98307707,48.34998589,"radio-transmitter",NA,150.173,150.173,"Snowshoe Hare Space Use",278996.679840591,5359501.63910257,"22N"
"607",15016985433,"true","2019-05-17 21:53:00.000",-53.98377027,48.35097172,"radio-transmitter",NA,150.173,150.173,"Snowshoe Hare Space Use",278949.596221011,5359613.19925263,"22N"
"608",15016985434,"true","2019-05-19 04:24:00.000",-53.98264996,48.34998924,"radio-transmitter",NA,150.173,150.173,"Snowshoe Hare Space Use",279028.333751857,5359500.77949008,"22N"
"609",15016985435,"true","2019-05-19 17:32:00.000",-53.98492471,48.35654281,"radio-transmitter",NA,150.173,150.173,"Snowshoe Hare Space Use",278888.204541126,5360235.67481263,"22N"
"610",15016985436,"true","2019-05-21 07:27:00.000",-53.98584855,48.35152091,"radio-transmitter",NA,150.173,150.173,"Snowshoe Hare Space Use",278798.023456685,5359680.23184782,"22N"
"611",15016985437,"true","2019-05-22 06:45:00.000",-53.98407984,48.3504067,"radio-transmitter",NA,150.173,150.173,"Snowshoe Hare Space Use",278924.218405759,5359551.29887405,"22N"
"612",15016985438,"true","2019-05-22 20:56:00.000",-53.98384686,48.35163811,"radio-transmitter",NA,150.173,150.173,"Snowshoe Hare Space Use",278946.807297978,5359687.47959677,"22N"
"613",15016985439,"true","2019-05-24 07:25:00.000",-53.98636991,48.35398592,"radio-transmitter",NA,150.173,150.173,"Snowshoe Hare Space Use",278770.082908668,5359955.68652104,"22N"
"614",15016985440,"true","2019-05-24 19:27:00.000",-53.9818982,48.35097666,"radio-transmitter",NA,150.173,150.173,"Snowshoe Hare Space Use",279088.293943363,5359608.34871541,"22N"
"615",15016985441,"true","2019-05-27 04:57:00.000",-53.98416076,48.35131843,"radio-transmitter",NA,150.173,150.173,"Snowshoe Hare Space Use",278922.171053973,5359652.85762966,"22N"
"616",15016985442,"true","2019-05-27 22:24:00.000",-53.98011382,48.35115839,"radio-transmitter",NA,150.173,150.173,"Snowshoe Hare Space Use",279221.260206319,5359623.40185265,"22N"
"617",15016985443,"true","2019-06-11 18:47:00.000",-53.98335184,48.35181703,"radio-transmitter",NA,150.173,150.173,"Snowshoe Hare Space Use",278984.250519168,5359705.93577203,"22N"
"618",15016985444,"true","2019-06-13 07:20:00.000",-53.98387533,48.35209276,"radio-transmitter",NA,150.173,150.173,"Snowshoe Hare Space Use",278946.666442132,5359738.08934844,"22N"
"619",15016985445,"true","2019-06-18 17:21:00.000",-53.98284906,48.35196806,"radio-transmitter",NA,150.173,150.173,"Snowshoe Hare Space Use",279022.147621083,5359721.27024471,"22N"
"620",15016985446,"true","2019-06-19 22:40:00.000",-53.98452528,48.35155162,"radio-transmitter",NA,150.173,150.173,"Snowshoe Hare Space Use",278896.178522517,5359679.82514176,"22N"
"621",15016985447,"true","2019-06-21 06:04:00.000",-53.9805987,48.35346071,"radio-transmitter",NA,150.173,150.173,"Snowshoe Hare Space Use",279195.297440092,5359880.66805623,"22N"
"622",15016985448,"true","2019-06-22 06:31:00.000",-53.98395925,48.3516202,"radio-transmitter",NA,150.173,150.173,"Snowshoe Hare Space Use",278938.404422235,5359685.81344375,"22N"
"623",15016985449,"true","2019-06-24 07:26:00.000",-53.98591164,48.35209064,"radio-transmitter",NA,150.173,150.173,"Snowshoe Hare Space Use",278795.817934942,5359743.7310324,"22N"
"624",15016985450,"true","2019-06-24 18:15:00.000",-53.98198504,48.35219604,"radio-transmitter",NA,150.173,150.173,"Snowshoe Hare Space Use",279087.136181385,5359744.11514533,"22N"
"625",15016985451,"true","2019-06-25 17:34:00.000",-53.98276924,48.35188513,"radio-transmitter",NA,150.173,150.173,"Snowshoe Hare Space Use",279027.701438371,5359711.82358414,"22N"
"626",15016985452,"true","2019-07-09 06:08:00.000",-53.98695011,48.35163256,"radio-transmitter",NA,150.173,150.173,"Snowshoe Hare Space Use",278716.908484474,5359695.82107226,"22N"
"627",15016985453,"true","2019-07-13 06:18:00.000",-53.98403668,48.35132171,"radio-transmitter",NA,150.173,150.173,"Snowshoe Hare Space Use",278931.376598666,5359652.86412204,"22N"
"628",15016985454,"true","2019-07-22 08:04:00.000",-53.98456941,48.35154639,"radio-transmitter",NA,150.173,150.173,"Snowshoe Hare Space Use",278892.886920694,5359679.37126035,"22N"
"629",15016985455,"true","2019-07-29 08:25:00.000",-53.98390773,48.35122307,"radio-transmitter",NA,150.173,150.173,"Snowshoe Hare Space Use",278940.501703608,5359641.52968149,"22N"
"630",15016985456,"true","2019-08-26 07:09:00.000",-53.98737411,48.35446916,"radio-transmitter",NA,150.173,150.173,"Snowshoe Hare Space Use",278697.794105882,5360012.29174982,"22N"
"631",15016985457,"true","2019-08-26 18:37:00.000",-53.98400811,48.35228185,"radio-transmitter",NA,150.173,150.173,"Snowshoe Hare Space Use",278937.649351828,5359759.48701307,"22N"
"632",15016985458,"true","2019-08-28 00:01:00.000",-53.98677149,48.35720162,"radio-transmitter",NA,150.173,150.173,"Snowshoe Hare Space Use",278754.271405533,5360314.22367376,"22N"
"633",15016985459,"true","2019-08-28 18:56:00.000",-53.98543464,48.35300781,"radio-transmitter",NA,150.173,150.173,"Snowshoe Hare Space Use",278835.123964152,5359844.28377616,"22N"
"634",15016985460,"true","2019-08-30 19:12:00.000",-53.98285024,48.35212587,"radio-transmitter",NA,150.173,150.173,"Snowshoe Hare Space Use",279022.743102097,5359738.81189286,"22N"
"635",15016985461,"true","2019-08-31 20:31:00.000",-53.98366821,48.35064323,"radio-transmitter",NA,150.173,150.173,"Snowshoe Hare Space Use",278955.734631553,5359576.3980067,"22N"
"636",15016985462,"true","2019-05-11 21:32:00.000",-53.98807019,48.34965008,"radio-transmitter",NA,150.191,150.191,"Snowshoe Hare Space Use",278625.344408227,5359478.73360782,"22N"
"637",15016985463,"true","2019-05-12 23:59:00.000",-53.98631646,48.34990588,"radio-transmitter",NA,150.191,150.191,"Snowshoe Hare Space Use",278756.366027332,5359502.09631962,"22N"
"638",15016985464,"true","2019-05-14 01:34:00.000",-53.9859946,48.34986395,"radio-transmitter",NA,150.191,150.191,"Snowshoe Hare Space Use",278780.027143979,5359496.5070552,"22N"
"639",15016985465,"true","2019-05-15 02:48:00.000",-53.9824362,48.34837532,"radio-transmitter",NA,150.191,150.191,"Snowshoe Hare Space Use",279037.18603038,5359320.79975536,"22N"
"640",15016985466,"true","2019-05-15 22:19:00.000",-53.98360693,48.3500583,"radio-transmitter",NA,150.191,150.191,"Snowshoe Hare Space Use",278957.742329712,5359511.21492223,"22N"
"641",15016985467,"true","2019-05-17 03:23:00.000",-53.98437033,48.35023217,"radio-transmitter",NA,150.191,150.191,"Snowshoe Hare Space Use",278901.944087434,5359532.74069951,"22N"
"642",15016985468,"true","2019-05-17 21:03:00.000",-53.98346685,48.3492067,"radio-transmitter",NA,150.191,150.191,"Snowshoe Hare Space Use",278964.433404557,5359416.16810308,"22N"
"643",15016985469,"true","2019-05-19 03:18:00.000",-53.98715331,48.34949938,"radio-transmitter",NA,150.191,150.191,"Snowshoe Hare Space Use",278692.612336316,5359459.33676647,"22N"
"644",15016985470,"true","2019-05-20 07:17:00.000",-53.98542267,48.35146481,"radio-transmitter",NA,150.191,150.191,"Snowshoe Hare Space Use",278829.327829557,5359672.7676625,"22N"
"645",15016985471,"true","2019-05-20 17:38:00.000",-53.98433278,48.34945433,"radio-transmitter",NA,150.191,150.191,"Snowshoe Hare Space Use",278901.358200941,5359446.18697969,"22N"
"646",15016985472,"true","2019-05-21 18:29:00.000",-53.9876759,48.34906945,"radio-transmitter",NA,150.191,150.191,"Snowshoe Hare Space Use",278652.036245149,5359413.06606942,"22N"
"647",15016985473,"true","2019-05-22 22:33:00.000",-53.98916615,48.34923118,"radio-transmitter",NA,150.191,150.191,"Snowshoe Hare Space Use",278542.341025073,5359435.34631677,"22N"
"648",15016985474,"true","2019-05-23 18:18:00.000",-53.98368058,48.34936499,"radio-transmitter",NA,150.191,150.191,"Snowshoe Hare Space Use",278949.285620025,5359434.37629631,"22N"
"649",15016985475,"true","2019-05-24 18:30:00.000",-53.98604129,48.35046167,"radio-transmitter",NA,150.191,150.191,"Snowshoe Hare Space Use",278779.157641541,5359563.06955482,"22N"
"650",15016985476,"true","2019-05-26 04:31:00.000",-53.98452845,48.35016129,"radio-transmitter",NA,150.191,150.191,"Snowshoe Hare Space Use",278889.924064583,5359525.31974894,"22N"
"651",15016985477,"true","2019-05-27 04:53:00.000",-53.98376358,48.35010503,"radio-transmitter",NA,150.191,150.191,"Snowshoe Hare Space Use",278946.340312575,5359516.86021879,"22N"
"652",15016985478,"true","2019-05-27 23:06:00.000",-53.98625972,48.34941972,"radio-transmitter",NA,150.191,150.191,"Snowshoe Hare Space Use",278758.463128307,5359447.90302679,"22N"
"653",15016985479,"true","2019-06-10 17:58:00.000",-53.9844923,48.35119995,"radio-transmitter",NA,150.191,150.191,"Snowshoe Hare Space Use",278897.09893566,5359640.6470625,"22N"
"654",15016985480,"true","2019-06-11 20:00:00.000",-53.98422548,48.35024722,"radio-transmitter",NA,150.191,150.191,"Snowshoe Hare Space Use",278912.73937322,5359533.99529123,"22N"
"655",15016985481,"true","2019-06-12 17:39:00.000",-53.98497216,48.35058242,"radio-transmitter",NA,150.191,150.191,"Snowshoe Hare Space Use",278858.878676563,5359573.40269656,"22N"
"656",15016985482,"true","2019-06-14 06:51:00.000",-53.98451765,48.3506143,"radio-transmitter",NA,150.191,150.191,"Snowshoe Hare Space Use",278892.685455047,5359575.63391508,"22N"
"657",15016985483,"true","2019-06-16 02:04:00.000",-53.98469181,48.35069436,"radio-transmitter",NA,150.191,150.191,"Snowshoe Hare Space Use",278880.130857022,5359585.03401811,"22N"
"658",15016985484,"true","2019-06-17 08:14:00.000",-53.98930952,48.34919922,"radio-transmitter",NA,150.191,150.191,"Snowshoe Hare Space Use",278531.581731092,5359432.20884877,"22N"
"659",15016985485,"true","2019-06-17 18:38:00.000",-53.98278803,48.34983379,"radio-transmitter",NA,150.191,150.191,"Snowshoe Hare Space Use",279017.433174673,5359483.9017456,"22N"
"660",15016985486,"true","2019-06-18 18:36:00.000",-53.98591792,48.34964368,"radio-transmitter",NA,150.191,150.191,"Snowshoe Hare Space Use",278784.753330303,5359471.80592325,"22N"
"661",15016985487,"true","2019-06-20 08:15:00.000",-53.98327791,48.34938855,"radio-transmitter",NA,150.191,150.191,"Snowshoe Hare Space Use",278979.21689479,5359435.83297449,"22N"
"662",15016985488,"true","2019-06-20 17:25:00.000",-53.98675945,48.34943733,"radio-transmitter",NA,150.191,150.191,"Snowshoe Hare Space Use",278721.520077906,5359451.30325738,"22N"
"663",15016985489,"true","2019-06-22 06:23:00.000",-53.98734692,48.34991925,"radio-transmitter",NA,150.191,150.191,"Snowshoe Hare Space Use",278680.089557499,5359506.55831729,"22N"
