.id,rank,model,ΔAICc,ΔRMSPE (μm),DOF[area],ΔRMSPE (cm),ΔRMSPE (m)
149.423,10,OUF isotropic error,10.995463347951727,0.348616524092904,29.025001782043333,NA,NA
149.452,1,IID anisotropic error,0,4584648.285191833,14.657964599615488,NA,NA
149.452,2,OUf anisotropic error,2.5252644202430474,3982010.844490475,14.582187383626332,NA,NA
149.452,3,OU anisotropic error,2.6161156008040507,4222881.190905668,14.618552821698168,NA,NA
149.452,4,OUΩ anisotropic error,5.479115107070243,3982223.923205865,14.046515885026011,NA,NA
149.452,5,OUF anisotropic error,5.479115388120022,3982235.6156258965,14.582148561439903,NA,NA
149.452,6,IID isotropic error,5.995260052223216,232293.3934829905,16.22600957527235,NA,NA
149.452,7,OUf isotropic error,7.650611964235964,0,16.2523988111565,NA,NA
149.452,8,OU isotropic error,7.926094083916382,106529.9300495468,16.253391471332883,NA,NA
149.452,9,OUF isotropic error,10.190294437810735,0.45446030583207175,16.25239865764824,NA,NA
149.452,10,OUΩ isotropic error,11.290593797645442,475020.0308358075,0.43054756327202914,NA,NA
149.513,1,IID isotropic error,0,NA,11.812485180655585,NA,0
149.513,2,OUf isotropic error,1.4287331995494128,NA,8.601651525408476,NA,7.574310150290515
149.513,3,OUΩ isotropic error,1.94641652891886,NA,10.176467279433437,NA,2.737497968926263
149.513,4,OU isotropic error,1.991840656877912,NA,9.50227472803939,NA,4.798330281960986
149.513,5,OUF isotropic error,4.822672943578652,NA,8.60164972658399,NA,7.574314985923209
149.513,6,OUF anisotropic error,13.164184431633544,NA,9.139907677599115,NA,6.87591007629149
149.535,1,OU isotropic error,0,NA,20.853469881265237,NA,4.63036045270394
149.535,2,OUf isotropic error,0.11875680177320191,NA,22.947123419746017,NA,2.7387420449496034
149.535,3,OUF isotropic error,2.4242467169648307,NA,20.61617968617656,NA,4.387815271036089
149.535,4,OUF anisotropic error,3.040206962958223,NA,1.3275334765936828,NA,0
149.535,5,IID isotropic error,4.187757171894646,NA,26.3108737471877,NA,3.4665050836376423
149.555,1,IID isotropic error,0,NA,9.328766571409611,0,NA
149.555,2,OUf isotropic error,2.7320557556719223,NA,9.05816530494134,49.48347090207932,NA
149.555,3,OU isotropic error,2.746980390557667,NA,8.716619599908238,146.67417969439782,NA
149.555,4,OUF isotropic error,5.940863210759119,NA,9.029242920750713,43.9019010653638,NA
149.555,5,OUF anisotropic error,13.444529178843425,NA,0.04374970721473874,220.37476471353585,NA
149.594,1,IID anisotropic error,0,2087318.6563418643,30.0742641194575,NA,NA
149.594,2,IID isotropic error,1.8368352048179304,4290.143756065845,29.197084155091115,NA,NA
149.594,3,OU anisotropic error,2.6108890077957767,2087402.1452120815,8.658086564601576e-10,NA,NA
149.594,4,OUf anisotropic error,2.610889134801482,2087405.9504785407,6.265331878331852e-7,NA,NA
149.594,5,OUf isotropic error,4.136943762239071,0.2345342977605469,29.19558695228797,NA,NA
149.594,6,OU isotropic error,4.142504205850059,3377.7244343582424,29.196569297976385,NA,NA
149.594,7,OUF anisotropic error,5.394476309499964,2077409.213851553,30.07251033351078,NA,NA
149.594,8,OUF isotropic error,6.589595290657485,0,29.19558710400207,NA,NA
149.613,1,IID anisotropic error,0,2191860.4797015036,21.108714646593118,NA,NA
149.613,2,IID isotropic error,1.3131539071304132,0.6728311916504026,21.60365678870828,NA,NA
149.613,3,OUf anisotropic error,2.8774554989068974,2190740.460798182,1.2441106391986584e-11,NA,NA
149.613,4,OU anisotropic error,2.87745642333482,2190787.6971034883,21.109003226748655,NA,NA
149.613,5,OUf isotropic error,3.739820554899893,0,21.603657178644884,NA,NA
149.613,6,OU isotropic error,3.7398206002384313,0.9380661794011758,21.603656641482445,NA,NA
149.613,7,OUΩ anisotropic error,6.028969877704071,2190705.3170497334,15.370685961011487,NA,NA
149.613,8,OUF anisotropic error,6.028972026261613,2190792.8880321635,21.108996277229636,NA,NA
149.613,9,OUΩ isotropic error,6.377501724145418,0.33411470212740824,21.377933449758903,NA,NA
149.613,10,OUF isotropic error,6.377501726120727,0.14351067534335016,21.60365709717077,NA,NA
149.633,1,IID isotropic error,0,0.4712685210961354,13.218158926330643,NA,NA
149.633,2,OUf isotropic error,2.4092307643347795,0.22114497255643073,13.218158979000277,NA,NA
149.633,3,OU isotropic error,2.409230764345125,0.2214366077168961,13.218158979585823,NA,NA
149.633,4,OUΩ isotropic error,5.0192307599998,0,13.218156823451704,NA,NA
149.633,5,OUF isotropic error,5.0192307951350585,0.48866152724258427,13.218158917202254,NA,NA
149.633,6,OUF anisotropic error,10.93207533748648,841819.0931853645,11.556890502869967,NA,NA
149.673,1,IID isotropic error,0,NA,23.44366942902336,NA,1.306134833487576
149.673,2,OUf isotropic error,2.2138333191169295,NA,23.361456033896648,NA,1.3355837381772346
149.673,3,OU isotropic error,2.2948954204503025,NA,23.4240850701055,NA,1.2962295093207814
149.673,4,OUF isotropic error,4.714982738431786,NA,23.36145615303287,NA,1.3355835246741918
149.673,5,OUΩ isotropic error,5.246209680263746,NA,2.6247749642103755,NA,1.8066142784275456
149.673,6,OUF anisotropic error,9.528678956102908,NA,21.09901253754638,NA,0
150.032,1,IID anisotropic error,0,NA,15.154761613029411,0,NA
150.032,2,OU anisotropic error,0.049950494046242966,NA,13.738117064066104,800.8681908493287,NA
150.032,3,OUf anisotropic error,0.3491380396196746,NA,13.72082210110371,1106.9321784273397,NA
150.032,4,OUF anisotropic error,3.4125542407429066,NA,13.661358014133533,800.9537630144195,NA
150.032,5,IID isotropic error,24.073731552960112,NA,20.058768552549584,95.48866922879995,NA
150.032,6,OU isotropic error,24.348330232384797,NA,17.799379555329054,682.6824941923888,NA
150.032,7,OUf isotropic error,25.069840821008597,NA,17.390887653412364,917.9204751228411,NA
150.032,8,OUF isotropic error,27.03072099759595,NA,18.63631455030276,443.70299057730165,NA
150.052,1,IID isotropic error,0,NA,16.536571912695308,0,NA
150.052,2,OUf isotropic error,2.3198025967836315,NA,16.201400994957787,10.094307069631725,NA
150.052,3,OU isotropic error,2.394083852407732,NA,16.363046973577354,5.083998306355397,NA
150.052,4,OUΩ isotropic error,5.107641384399528,NA,0.06836999762561433,1.3484626956795864,NA
150.052,5,OUF isotropic error,5.14436402619333,NA,16.20140059928829,10.094370658678997,NA
150.052,6,OUF anisotropic error,8.337028343058307,NA,16.728507988504454,258.0880861220635,NA
150.072,1,IID anisotropic error,0,NA,24.450886866863208,NA,2.1613443479350423
150.072,2,OU anisotropic error,0.21086498533497888,NA,21.970838730889525,NA,4.763147474757005
150.072,3,OUf anisotropic error,0.9293645332485312,NA,22.82078923879674,NA,5.046644369369787
150.072,4,OUF anisotropic error,2.9738080507115683,NA,22.860126177887928,NA,3.9215246594574182
150.072,5,IID isotropic error,7.755350941000302,NA,24.841500801973858,NA,0
150.072,6,OU isotropic error,8.370186674839374,NA,21.945554364435452,NA,2.0421453968522343
150.072,7,OUf isotropic error,9.354575781747144,NA,23.667709739826133,NA,1.4653786623842677
150.072,8,OUF isotropic error,10.77241787095818,NA,23.211823046549345,NA,1.1363043031488473
150.091,1,OU isotropic error,0,NA,27.5154881363298,75.71342681959266,NA
150.091,2,OUf isotropic error,0.3808086504959647,NA,27.694559438155007,90.07985929369511,NA
150.091,3,IID isotropic error,0.4223008170298499,NA,29.557414424014414,42.436624208482954,NA
150.091,4,OUF isotropic error,2.4326097291326505,NA,27.405561736121857,0,NA
150.091,5,OUF anisotropic error,3.943421405319782,NA,29.39716331274736,52.47451613372789,NA
150.111,1,IID anisotropic error,0,3371902.4329028004,31.681126696034593,NA,NA
150.111,2,OU anisotropic error,2.468303204615495,3372458.933033187,3.434505243321853e-11,NA,NA
150.111,3,OUf anisotropic error,2.468303207190729,3372463.8289822624,2.0918492473303463e-12,NA,NA
150.111,4,IID isotropic error,4.728470442586513,0,31.654864442126982,NA,NA
150.111,5,OUΩ anisotropic error,5.063174838776831,3372453.481123955,31.68043859083092,NA,NA
