event-id,visible,timestamp,location-long,location-lat,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,utm-easting,utm-northing,utm-zone
15017336067,true,2017-07-29 13:24:00.000,-53.98442071,48.35174988,"radio-transmitter",,"149.452","149.452","Snowshoe Hare Space Use",278904.7829858647,5359701.557027456,"22N"
15017336068,true,2017-08-03 17:37:00.000,-53.98623435,48.35128918,"radio-transmitter",,"149.452","149.452","Snowshoe Hare Space Use",278768.4411768587,5359655.592446036,"22N"
15017336069,true,2017-08-05 10:55:00.000,-53.98452548,48.35111381,"radio-transmitter",,"149.452","149.452","Snowshoe Hare Space Use",278894.26813236874,5359631.169633426,"22N"
15017336070,true,2017-08-08 14:45:00.000,-53.98564864,48.35199923,"radio-transmitter",,"149.452","149.452","Snowshoe Hare Space Use",278814.9036859148,5359732.8128590975,"22N"
15017336071,true,2017-08-10 19:53:00.000,-53.98275398,48.35165536,"radio-transmitter",,"149.452","149.452","Snowshoe Hare Space Use",279027.8375803292,5359686.244038975,"22N"
15017336072,true,2017-08-11 07:05:00.000,-53.98560219,48.35018726,"radio-transmitter",,"149.452","149.452","Snowshoe Hare Space Use",278810.49642159126,5359531.305208717,"22N"
15017336073,true,2017-08-11 19:13:00.000,-53.98457819,48.35192661,"radio-transmitter",,"149.452","149.452","Snowshoe Hare Space Use",278893.8828052235,5359721.652412371,"22N"
15017336074,true,2017-08-12 07:17:00.000,-53.98497116,48.35228911,"radio-transmitter",,"149.452","149.452","Snowshoe Hare Space Use",278866.34328369633,5359763.073074307,"22N"
15017336075,true,2017-08-12 19:37:00.000,-53.9837302,48.35201212,"radio-transmitter",,"149.452","149.452","Snowshoe Hare Space Use",278957.0678681935,5359728.708679848,"22N"
15017336076,true,2017-08-13 12:52:00.000,-53.9861569,48.34965998,"radio-transmitter",,"149.452","149.452","Snowshoe Hare Space Use",278767.1206889191,5359474.307452289,"22N"
15017336077,true,2017-08-15 10:16:00.000,-53.98353576,48.35226979,"radio-transmitter",,"149.452","149.452","Snowshoe Hare Space Use",278972.58627445373,5359756.783918743,"22N"
15017336078,true,2017-08-16 10:37:00.000,-53.98445385,48.35203287,"radio-transmitter",,"149.452","149.452","Snowshoe Hare Space Use",278903.5533652555,5359733.102805256,"22N"
15017336079,true,2017-08-17 10:38:00.000,-53.98432239,48.35153194,"radio-transmitter",,"149.452","149.452","Snowshoe Hare Space Use",278911.12252324505,5359677.052502299,"22N"
15017336080,true,2017-08-18 16:06:00.000,-53.98565143,48.35122939,"radio-transmitter",,"149.452","149.452","Snowshoe Hare Space Use",278811.362585688,5359647.264627394,"22N"
15017336081,true,2017-08-19 15:15:00.000,-53.98419572,48.35180109,"radio-transmitter",,"149.452","149.452","Snowshoe Hare Space Use",278921.6708954,5359706.599009896,"22N"
15017336082,true,2017-08-20 09:51:00.000,-53.9835655,48.35265188,"radio-transmitter",,"149.452","149.452","Snowshoe Hare Space Use",278972.03711805586,5359799.333361647,"22N"
15017336083,true,2017-08-21 11:22:00.000,-53.9842309,48.35190565,"radio-transmitter",,"149.452","149.452","Snowshoe Hare Space Use",278919.517597424,5359718.320818691,"22N"
15017336084,true,2017-08-22 15:28:00.000,-53.9855993,48.35174527,"radio-transmitter",,"149.452","149.452","Snowshoe Hare Space Use",278817.4585748442,5359704.446532187,"22N"
15017336085,true,2017-08-23 11:50:00.000,-53.98401538,48.35180688,"radio-transmitter",,"149.452","149.452","Snowshoe Hare Space Use",278935.0546930988,5359706.722114038,"22N"
15017336086,true,2017-08-24 09:54:00.000,-53.98439458,48.3517023,"radio-transmitter",,"149.452","149.452","Snowshoe Hare Space Use",278906.51257622096,5359696.193810678,"22N"
15017336087,true,2017-08-29 15:06:00.000,-53.98542222,48.35100535,"radio-transmitter",,"149.452","149.452","Snowshoe Hare Space Use",278827.37125558156,5359621.704207173,"22N"
15017336088,true,2017-08-30 11:18:00.000,-53.98449505,48.35181481,"radio-transmitter",,"149.452","149.452","Snowshoe Hare Space Use",278899.55735037196,5359708.987566427,"22N"
15017336089,true,2017-08-31 14:30:00.000,-53.98398508,48.35206191,"radio-transmitter",,"149.452","149.452","Snowshoe Hare Space Use",278938.4031805312,5359734.977491219,"22N"
15017336090,true,2017-09-01 10:11:00.000,-53.98572537,48.35072302,"radio-transmitter",,"149.452","149.452","Snowshoe Hare Space Use",278803.6921121606,5359591.202591527,"22N"
15017336091,true,2017-06-25 07:19:00.000,-53.98193267,48.35144392,"radio-transmitter",,"149.535","149.535","Snowshoe Hare Space Use",279087.7618470426,5359660.377134876,"22N"
15017336092,true,2017-06-25 19:23:00.000,-53.98092338,48.35305805,"radio-transmitter",,"149.535","149.535","Snowshoe Hare Space Use",279169.5061257926,5359836.854145171,"22N"
15017336093,true,2017-06-26 07:22:00.000,-53.98413342,48.35191428,"radio-transmitter",,"149.535","149.535","Snowshoe Hare Space Use",278926.77579974243,5359718.99863098,"22N"
15017336094,true,2017-06-27 18:59:00.000,-53.98124263,48.35410743,"radio-transmitter",,"149.535","149.535","Snowshoe Hare Space Use",279150.3968024814,5359954.397488368,"22N"
15017336095,true,2017-06-28 07:31:00.000,-53.98784959,48.35346047,"radio-transmitter",,"149.535","149.535","Snowshoe Hare Space Use",278658.2023044949,5359901.564415036,"22N"
15017336096,true,2017-07-16 10:37:00.000,-53.98095364,48.35183634,"radio-transmitter",,"149.535","149.535","Snowshoe Hare Space Use",279161.98130342946,5359701.166356465,"22N"
15017336097,true,2017-07-16 18:12:00.000,-53.97995466,48.35189759,"radio-transmitter",,"149.535","149.535","Snowshoe Hare Space Use",279236.245775567,5359705.094379095,"22N"
15017336098,true,2017-07-19 09:46:00.000,-53.983242,48.35111511,"radio-transmitter",,"149.535","149.535","Snowshoe Hare Space Use",278989.3491613177,5359627.610911035,"22N"
